0.209732, 0.73727
0.862779, 0.370865
0.45667, 0.74439
0.669871, 0.734543
0.152062, 0.23649
0.517341, 0.565189
0.326458, 0.614859
0.401886, 0.0637327
0.857143, 0.0330907
0.457052, 0.855419
0.48235, 0.021094
0.561941, 0.692082
0.758364, 0.42472
0.0629468, 0.215033
0.169109, 0.732818
0.264793, 0.317548
0.101507, 0.832095
0.210806, 0.503394
0.895828, 0.0792805
0.222225, 0.752971
0.112371, 0.928603
0.60585, 0.569424
0.784022, 0.0882007
0.590518, 0.345963
0.780283, 0.348881
0.576048, 0.513491
0.260963, 0.545356
0.213094, 0.252053
0.0320041, 0.477887
0.5696, 0.133512
0.309982, 0.780407
0.636905, 0.205809
0.787733, 0.56463
0.541482, 0.571755
0.652831, 0.132
0.480881, 0.688399
0.276344, 0.0447959
0.397747, 0.771381
0.141207, 0.429751
0.249267, 0.710807
0.563263, 0.559249
0.491214, 0.200168
0.765058, 0.350901
0.0592977, 0.723838
0.32296, 0.847031
0.288468, 0.864442
0.374413, 0.477323
0.0249018, 0.650757
0.522119, 0.653093
0.503148, 0.0804055
0.330647, 0.101054
0.39426, 0.893909
0.0940773, 0.425361
0.236375, 0.153375
0.149199, 0.559335
0.000405591, 0.437667
0.423777, 0.419191
0.378966, 0.420218
0.404136, 0.41966
0.808179, 0.351851
0.659387, 0.138826
0.452905, 0.0536473
0.0327351, 0.113207
0.939121, 0.126812
0.538568, 0.175496
0.280187, 0.687766
0.734831, 0.280593
0.125433, 0.158607
0.699784, 0.504399
0.578825, 0.455477
0.257778, 0.476366
0.236071, 0.661914
0.569198, 0.396091
0.645693, 0.377377
0.747942, 0.30508
0.516203, 0.200847
0.358727, 0.548938
0.314054, 0.297849
0.540389, 0.208175
0.236531, 0.665822
0.170221, 0.945608
0.391792, 0.427999
0.421975, 0.627863
0.0899137, 0.318
0.297622, 0.659112
0.0364889, 0.462033
0.248395, 0.552692
0.66288, 0.607122
0.10163, 0.976935
0.829557, 0.378316
0.733318, 0.369946
0.0357675, 0.953274
0.906164, 0.205989
0.898882, 0.297956
0.633988, 0.320857
0.638857, 0.223441
0.383013, 0.352948
0.166755, 0.419502
0.814982, 0.41515
0.0222729, 0.0738238
0.851204, 0.284354
0.30556, 0.584522
0.554371, 0.690067
0.845325, 0.460535
0.758491, 0.530043
0.0650635, 0.684309
0.253945, 0.703921
0.056869, 0.0745054
0.0564608, 0.871851
0.489656, 0.0286548
0.349713, 0.511929
0.102479, 0.80451
0.0888636, 0.744732
0.538205, 0.743163
0.636783, 0.092576
0.43323, 0.482107
0.553111, 0.329285
0.226314, 0.311602
0.859329, 0.291378
0.750232, 0.0521674
0.835348, 0.273731
0.0782409, 0.418925
0.891509, 0.167104
0.163657, 0.429714
0.52229, 0.343497
0.282547, 0.0754011
0.672782, 0.508861
0.387003, 0.532111
0.800239, 0.382915
0.286577, 0.395617
0.847705, 0.264745
0.20231, 0.771723
0.732568, 0.0376578
0.0454541, 0.71232
0.975484, 0.123695
