0.750027, 0.669918
0.567302, 0.893259
0.868474, 0.718831
0.706378, 0.85288
0.949576, 0.321171
0.969308, 0.699603
0.99109, 0.486648
0.770682, 0.84323
0.563915, 0.939791
0.859687, 0.85913
0.95878, 0.972059
0.917717, 0.433114
0.628191, 0.852391
0.558287, 0.889154
0.418785, 0.941299
0.996442, 0.336502
0.542247, 0.900895
0.851786, 0.683453
0.660302, 0.885474
0.755693, 0.753379
0.897541, 0.780595
0.433687, 0.907284
0.500065, 0.975934
0.896026, 0.669759
0.67575, 0.852622
0.473345, 0.955938
0.366783, 0.936315
0.714091, 0.943315
0.904971, 0.77738
0.586491, 0.969849
0.925819, 0.723902
0.972194, 0.477862
0.454797, 0.927244
0.654299, 0.892051
0.896055, 0.744207
0.90775, 0.636959
0.439173, 0.953683
0.995912, 0.113274
0.995298, 0.903662
0.978167, 0.806693
0.924018, 0.467823
0.979752, 0.937826
0.910267, 0.80044
0.645385, 0.795537
0.749457, 0.686988
0.482525, 0.950893
0.215638, 0.992768
0.872903, 0.561902
0.988606, 0.307532
0.5599, 0.883004
0.946393, 0.995253
0.943459, 0.48283
0.898471, 0.804625
0.962518, 0.611279
0.864016, 0.997875
0.857159, 0.865927
0.999652, 0.983039
0.90731, 0.966868
0.938247, 0.354221
0.923364, 0.813177
0.96907, 0.284316
0.867127, 0.827268
0.921812, 0.991751
0.668175, 0.934312
0.27619, 0.974865
0.99451, 0.221587
0.943601, 0.522588
0.923895, 0.41675
0.926749, 0.837454
0.351557, 0.962112
0.480826, 0.939454
0.590334, 0.808488
0.896971, 0.752861
0.760223, 0.696513
0.970417, 0.737724
0.986918, 0.991413
0.942739, 0.486873
0.736091, 0.773503
0.809503, 0.962958
0.941724, 0.596958
0.797337, 0.900065
0.993547, 0.7269
0.980376, 0.20767
0.781219, 0.789879
0.984264, 0.537536
0.987592, 0.578006
0.725663, 0.771367
0.925878, 0.648451
0.649603, 0.910142
0.863891, 0.789231
0.473805, 0.91406
0.971058, 0.550689
0.988382, 0.7396
0.999631, 0.128624
0.774357, 0.751912
0.830184, 0.745415
0.602221, 0.931535
0.829717, 0.917979
0.905452, 0.899026
0.825596, 0.968939
0.584132, 0.930723
0.816646, 0.912683
0.811709, 0.975807
0.961406, 0.95093
0.979666, 0.787003
0.919869, 0.901503
0.950798, 0.548708
0.843312, 0.666005
0.599119, 0.890718
0.646113, 0.80367
0.841657, 0.766387
0.50853, 0.906575
0.924097, 0.999412
0.89013, 0.782633
0.327282, 0.9995
0.948211, 0.987263
0.866922, 0.557279
0.423209, 0.986235
0.942388, 0.446662
0.91672, 0.55029
0.258368, 0.974037
0.49124, 0.94576
0.855968, 0.761661
0.974993, 0.39942
0.596504, 0.833182
0.933311, 0.71717
0.993125, 0.342998
0.787347, 0.900294
0.651868, 0.963527
0.851007, 0.979052
0.914678, 0.69673
0.758969, 0.908104
0.946461, 0.862016
0.934478, 0.997451
0.588846, 0.897011
0.805115, 0.769599
0.758651, 0.676745
0.976408, 0.416609
0.981637, 0.886116
0.755667, 0.928099
0.962125, 0.548048
0.988506, 0.623672
0.812821, 0.840433
0.878644, 0.744372
0.988972, 0.855051
0.741167, 0.916649
0.898709, 0.489298
0.62199, 0.790989
0.954368, 0.552387
0.469035, 0.938456
0.850806, 0.942188
0.950873, 0.472796
0.81156, 0.605827
0.868475, 0.512008
0.925497, 0.991897
0.95162, 0.704757
0.919176, 0.451175
0.782533, 0.664243
0.897136, 0.852104
0.961843, 0.474651
0.238445, 0.998525
0.977227, 0.897897
0.650924, 0.80208
0.673135, 0.940884
0.860296, 0.801065
0.798683, 0.946698
